"Line","Variance","Speed average","EndTime","From (lat)","From (lon)","To (lat)","To (lon)"
14,1,14.829881442360708,"12",50.882386,4.331153,50.884726,4.330214
14,1,11.728627240973251,"12",50.885043,4.321743,50.885545,4.316271
14,1,21.522548642597553,"12",50.885545,4.316271,50.886729,4.311452
14,1,24.864961264367615,"12",50.886729,4.311452,50.889696,4.309404
14,1,28.089737507885786,"12",50.889696,4.309404,50.893066,4.313506
14,1,16.362868382893957,"12",50.893066,4.313506,50.893633,4.320188
14,1,20.346411779461537,"12",50.893633,4.320188,50.893864,4.326169
14,1,19.363132497500803,"12",50.893864,4.326169,50.896021,4.327105
14,1,9.54939785934507,"12",50.896021,4.327105,50.896813,4.329876
14,1,32.05897869986896,"12",50.896813,4.329876,50.896429,4.335858
17,0,19.673969288778814,"12",50.815413,4.408214,50.814776,4.403204
17,0,19.12418760910987,"12",50.814776,4.403204,50.811774,4.401045
17,0,12.040556326189195,"12",50.811774,4.401045,50.809616,4.403442
17,0,20.465558537580787,"12",50.809616,4.403442,50.805201,4.406701
17,0,20.74101205321624,"12",50.805201,4.406701,50.803007,4.409778
17,0,22.62633014280322,"12",50.803007,4.409778,50.802583,4.412501
17,0,19.087198021858725,"12",50.802583,4.412501,50.799796,4.414442
17,0,16.70964459596661,"12",50.799796,4.414442,50.798535,4.419065
17,0,15.270084590190901,"12",50.798535,4.419065,50.796333,4.417673
17,0,15.046749767410475,"12",50.796333,4.417673,50.794104,4.418493
17,0,14.448133049050591,"12",50.794104,4.418493,50.792179,4.41937
17,0,12.296680883504468,"12",50.792179,4.41937,50.790516,4.420068
17,0,33.33206499428633,"12",50.790516,4.420068,50.786148,4.42484
17,0,24.020183754640794,"12",50.786148,4.42484,50.787402,4.422597
17,0,33.440857409884266,"12",50.787402,4.422597,50.789581,4.420431
19,0,31.41299513884505,"12",50.866952,4.281744,50.86665,4.287285
19,0,18.865344758947764,"12",50.86665,4.287285,50.865323,4.292571
19,0,16.500546331076226,"12",50.865323,4.292571,50.864418,4.29709
19,0,22.69783130899693,"12",50.864418,4.29709,50.866292,4.303465
19,0,18.786785020676973,"12",50.866292,4.303465,50.866879,4.310144
19,0,18.30358607415127,"12",50.866879,4.310144,50.866675,4.314886
19,0,16.518782070288026,"12",50.866675,4.314886,50.865427,4.318808
19,0,23.011307611708457,"12",50.865427,4.318808,50.863488,4.325287
19,0,12.743053683270173,"12",50.863488,4.325287,50.863732,4.329236
19,0,21.733148653233933,"12",50.863732,4.329236,50.868309,4.326364
19,0,19.070393970091985,"12",50.868309,4.326364,50.871221,4.324418
19,0,13.04723393528292,"12",50.871221,4.324418,50.87363,4.326041
19,0,20.690674097460633,"12",50.87363,4.326041,50.87656,4.328088
19,0,19.22190583101033,"12",50.87656,4.328088,50.880128,4.330471
19,0,12.086661937805173,"12",50.880128,4.330471,50.879303,4.333713
19,0,16.881773342695528,"12",50.879303,4.333713,50.882612,4.335615
19,0,20.981690092898354,"12",50.882612,4.335615,50.884725,4.338981
19,0,16.442086566997297,"12",50.884725,4.338981,50.886389,4.342476
19,0,24.96346643829289,"12",50.886389,4.342476,50.890867,4.346055
19,0,23.3983571027659,"12",50.890867,4.346055,50.895282,4.355491
19,1,29.786612128820156,"12",50.895267,4.355039,50.889932,4.345032
19,1,20.56408683754233,"12",50.889932,4.345032,50.886272,4.342107
19,1,22.682719730190843,"12",50.886272,4.342107,50.88424,4.337788
19,1,16.197854120671057,"12",50.88424,4.337788,50.882189,4.335515
19,1,17.77932046629034,"12",50.882189,4.335515,50.879699,4.334494
19,1,11.079840879280816,"12",50.879699,4.334494,50.880237,4.330089
19,1,18.366060931889756,"12",50.880237,4.330089,50.876767,4.328131
19,1,21.531858574130215,"12",50.876767,4.328131,50.873287,4.325704
19,1,11.682891246428142,"12",50.873287,4.325704,50.870847,4.324577
19,1,19.843154656735337,"12",50.870847,4.324577,50.867911,4.326561
19,1,18.030159631601176,"12",50.867911,4.326561,50.863543,4.329023
19,1,11.49702554158454,"12",50.863543,4.329023,50.863892,4.324406
19,1,20.395863429501677,"12",50.863892,4.324406,50.865561,4.318406
19,1,18.415291360218735,"12",50.865561,4.318406,50.867115,4.313479
19,1,17.954848173044667,"12",50.867115,4.313479,50.866834,4.308323
19,1,21.009481561641703,"12",50.866834,4.308323,50.866256,4.303153
19,1,20.741085071371483,"12",50.866256,4.303153,50.864364,4.296721
19,1,16.816903625473046,"12",50.864364,4.296721,50.865279,4.292912
19,1,24.839348786728685,"12",50.865279,4.292912,50.866731,4.286858
19,1,23.195510668202786,"12",50.866731,4.286858,50.867042,4.281318
20,0,16.719900720237135,"12",50.864418,4.29709,50.862575,4.301247
20,0,16.57793004944157,"12",50.862575,4.301247,50.864477,4.30662
20,0,17.442798445643064,"12",50.864477,4.30662,50.864112,4.312275
20,0,12.548729134752271,"12",50.864112,4.312275,50.861273,4.315886
20,0,11.287406772504577,"12",50.861273,4.315886,50.857615,4.31955
20,0,13.503124962548668,"12",50.857615,4.31955,50.856927,4.325319
20,0,12.801004089180651,"12",50.856927,4.325319,50.857072,4.332195
20,0,13.290812781258417,"12",50.857072,4.332195,50.858268,4.336469
20,0,11.451897321116332,"12",50.858268,4.336469,50.860221,4.340881
20,0,15.777264680364903,"12",50.860221,4.340881,50.863306,4.349156
20,0,12.46103844542633,"12",50.863306,4.349156,50.865086,4.35111
20,0,14.29540998301252,"12",50.865086,4.35111,50.863306,4.353795
20,0,13.00389723177332,"12",50.863306,4.353795,50.861176,4.355358
20,0,12.563740268904334,"12",50.861176,4.355358,50.860385,4.358895
20,0,25.643882688596122,"12",50.860385,4.358895,50.86008,4.360273
20,1,20.35252724583002,"12",50.86008,4.360273,50.860826,4.358739
20,1,11.076586667099221,"12",50.860826,4.358739,50.861527,4.355557
20,1,15.804527976757948,"12",50.861527,4.355557,50.863315,4.354037
20,1,12.909069096258202,"12",50.863315,4.354037,50.864968,4.350239
20,1,14.664834316448022,"12",50.864968,4.350239,50.863018,4.348724
20,1,14.576690188587746,"12",50.863018,4.348724,50.859879,4.341212
20,1,13.10443912533906,"12",50.859879,4.341212,50.858413,4.336782
20,1,14.457555399024441,"12",50.858413,4.336782,50.857124,4.33165
20,1,21.511811848400335,"12",50.857124,4.33165,50.857009,4.32534
20,1,14.19708871995821,"12",50.857009,4.32534,50.858405,4.318501
20,1,14.15262934676157,"12",50.858405,4.318501,50.861354,4.316156
20,1,16.172101454356817,"12",50.861354,4.316156,50.864292,4.312232
20,1,17.141658300683215,"12",50.864292,4.312232,50.8645,4.306428
20,1,11.389606137332102,"12",50.862808,4.299667,50.864373,4.296735
21,0,19.960948151367905,"12",50.886466,4.429606,50.888347,4.42516
21,0,23.83092946127823,"12",50.888347,4.42516,50.883549,4.419967
21,0,26.737500001857857,"12",50.883549,4.419967,50.881959,4.417138
21,0,23.263559323234574,"12",50.881959,4.417138,50.878191,4.410322
21,0,19.775054035166526,"12",50.878191,4.410322,50.874152,4.403007
21,0,14.247846392923913,"12",50.874152,4.403007,50.87177,4.403872
21,0,14.116854026258938,"12",50.87177,4.403872,50.8706,4.406414
21,0,18.554805780390325,"12",50.8706,4.406414,50.86793,4.40627
21,0,12.641101985441406,"12",50.86793,4.40627,50.866394,4.403939
21,0,21.887574130433023,"12",50.866394,4.403939,50.863832,4.403241
21,0,19.91026525062098,"12",50.863832,4.403241,50.860641,4.403679
21,0,17.13559973044737,"12",50.860641,4.403679,50.856891,4.408249
21,0,21.108465098475925,"12",50.856891,4.408249,50.856889,4.413007
21,0,16.513740267179145,"12",50.856889,4.413007,50.854515,4.414539
21,0,17.029529397310927,"12",50.854515,4.414539,50.852548,4.409566
21,0,11.830345457811807,"12",50.852548,4.409566,50.850333,4.408414
21,0,14.962941850063359,"12",50.850333,4.408414,50.849234,4.40154
21,0,18.43873051236746,"12",50.849234,4.40154,50.850187,4.398644
21,0,13.741281295041492,"12",50.850187,4.398644,50.851141,4.395961
21,0,16.1157273995815,"12",50.851141,4.395961,50.848238,4.395036
21,0,17.37369566660298,"12",50.848238,4.395036,50.846998,4.390903
21,0,13.963409564463252,"12",50.846998,4.390903,50.845282,4.386558
21,0,11.513186828097068,"12",50.845282,4.386558,50.843149,4.383818
21,0,12.551501175636412,"12",50.843149,4.383818,50.8405,4.381885
21,0,14.661447412993875,"12",50.8405,4.381885,50.843138,4.375982
21,0,23.213082194048233,"12",50.843138,4.375982,50.841975,4.374715
21,0,13.191304014226569,"12",50.841975,4.374715,50.839431,4.37338
21,1,31.718906620319196,"12",50.870897,4.407182,50.871958,4.40383
25,0,13.185729637652013,"12",50.860979,4.370727,50.861626,4.367787
25,0,13.446167307639607,"12",50.861626,4.367787,50.86497,4.365599
25,0,7.885244632436556,"12",50.86497,4.365599,50.865348,4.362872
25,0,16.32818871223519,"12",50.865348,4.362872,50.860134,4.359946
25,0,18.811276777880337,"12",50.860134,4.359946,50.856097,4.358569
27,0,8.800034950010565,"12",50.840249,4.37392,50.841004,4.374318
27,0,11.29893037937603,"12",50.841004,4.374318,50.840338,4.378662
27,0,10.919611912311565,"12",50.840338,4.378662,50.839287,4.386635
27,0,21.68180302927297,"12",50.839287,4.386635,50.838062,4.392801
27,0,15.890334103152442,"12",50.838062,4.392801,50.839211,4.398523
27,0,23.93650638990717,"12",50.839211,4.398523,50.836997,4.408119
27,0,12.71090433888377,"12",50.836997,4.408119,50.838804,4.408276
27,0,7.744453798511853,"12",50.838804,4.408276,50.842148,4.406718
27,0,22.875856097401613,"12",50.842148,4.406718,50.843639,4.411958
27,0,23.85606396174311,"12",50.843639,4.411958,50.845057,4.417284
27,0,17.2533479227426,"12",50.845057,4.417284,50.84679,4.420892
27,0,22.74526481322769,"12",50.84679,4.420892,50.848128,4.42514
27,0,17.1333840290953,"12",50.848128,4.42514,50.848423,4.428846
27,0,16.668916802584313,"12",50.848423,4.428846,50.850347,4.427968
27,0,20.542334211277435,"12",50.850347,4.427968,50.853057,4.424597
27,0,14.106434647106049,"12",50.853057,4.424597,50.854699,4.425119
27,0,19.239840698571328,"12",50.854699,4.425119,50.85516,4.420888
27,0,17.54178703261107,"12",50.85516,4.420888,50.854016,4.418262
27,0,7.549381236758638,"12",50.854016,4.418262,50.853841,4.417309
27,1,12.738791834559322,"12",50.853841,4.417309,50.853929,4.418145
27,1,26.50172662293732,"12",50.853929,4.418145,50.855187,4.42103
27,1,18.735863577340275,"12",50.855187,4.42103,50.854456,4.425251
27,1,14.061872056982054,"12",50.854456,4.425251,50.853057,4.424597
27,1,20.386995164604773,"12",50.853057,4.424597,50.850158,4.427954
27,1,14.538805659102538,"12",50.850158,4.427954,50.84845,4.428619
27,1,18.916085043638454,"12",50.84845,4.428619,50.848128,4.424714
27,1,19.456116369519556,"12",50.848128,4.424714,50.847132,4.421532
27,1,14.794373632429114,"12",50.847132,4.421532,50.844895,4.416773
27,1,17.661410670771424,"12",50.844895,4.416773,50.843612,4.411504
27,1,14.776334486673885,"12",50.843612,4.411504,50.841744,4.406362
27,1,20.241820881494277,"12",50.841744,4.406362,50.838007,4.406021
27,1,18.216298746700524,"12",50.838007,4.406021,50.839607,4.398226
27,1,17.25724337968227,"12",50.839607,4.398226,50.838215,4.39256
27,1,23.808319026461557,"12",50.838215,4.39256,50.839573,4.386044
27,1,10.202161040308596,"12",50.839573,4.386044,50.8405,4.381885
27,1,11.275303111174868,"12",50.8405,4.381885,50.843138,4.375982
27,1,13.540753618820794,"12",50.843138,4.375982,50.841975,4.374715
27,1,15.808548241228786,"12",50.841975,4.374715,50.839431,4.37338
28,0,18.096679822719423,"12",50.851647,4.387125,50.849255,4.389456
28,0,14.302123045133278,"12",50.849255,4.389456,50.84724,4.393729
28,0,8.56517964290061,"12",50.84724,4.393729,50.847707,4.397407
28,0,16.810773797130402,"12",50.847707,4.397407,50.848712,4.401753
28,0,17.78516220341239,"12",50.848712,4.401753,50.845754,4.403994
28,0,29.22121009565659,"12",50.845754,4.403994,50.842274,4.406462
28,0,7.926541344166188,"12",50.842274,4.406462,50.843639,4.411958
28,0,12.349668149225575,"12",50.843639,4.411958,50.845057,4.417284
28,0,13.234993186669062,"12",50.845057,4.417284,50.843986,4.421287
28,0,11.706104507164017,"12",50.843986,4.421287,50.842824,4.424807
28,0,16.080035992642014,"12",50.842824,4.424807,50.842013,4.428398
28,0,16.03564351571904,"12",50.842013,4.428398,50.841436,4.432386
28,0,17.016763375670354,"12",50.841436,4.432386,50.840994,4.434956
28,0,10.358969012089927,"12",50.840994,4.434956,50.839797,4.437879
28,0,18.277041105435323,"12",50.839797,4.437879,50.840299,4.440293
28,0,17.636562636511503,"12",50.840299,4.440293,50.841169,4.443304
28,0,20.671773856998616,"12",50.841169,4.443304,50.841399,4.448927
28,0,13.825936585090133,"12",50.841399,4.448927,50.842081,4.450887
29,0,19.80866099551867,"12",50.850734,4.352937,50.850478,4.3513
29,0,13.856807302561478,"12",50.850478,4.3513,50.848168,4.356484
29,0,9.745450996059585,"12",50.848168,4.356484,50.845858,4.357294
29,0,10.934381304131463,"12",50.845858,4.357294,50.847396,4.361439
29,0,10.492848193760073,"12",50.847396,4.361439,50.84789,4.363782
29,0,16.220766789563122,"12",50.84789,4.363782,50.848699,4.367957
29,0,9.808329466253772,"12",50.848699,4.367957,50.849131,4.369931
29,0,13.873263873238834,"12",50.849131,4.369931,50.849751,4.374333
29,0,14.482541766149671,"12",50.849751,4.374333,50.850586,4.381149
29,0,11.329832200882962,"12",50.850586,4.381149,50.85162,4.384813
29,0,22.86353082047081,"12",50.85162,4.384813,50.852473,4.388463
29,0,9.916035252777638,"12",50.852473,4.388463,50.852949,4.391801
29,0,14.16626584720201,"12",50.852949,4.391801,50.851519,4.394513
29,0,15.283646029089638,"12",50.851519,4.394513,50.85008,4.398687
29,0,18.753412227155877,"12",50.85008,4.398687,50.849117,4.401611
29,0,15.46480573388408,"12",50.849117,4.401611,50.847919,4.407745
29,0,18.101328906167378,"12",50.847919,4.407745,50.848322,4.413496
29,0,17.69381306546841,"12",50.848322,4.413496,50.848617,4.417628
29,0,16.786223089275534,"12",50.848617,4.417628,50.848436,4.420326
29,0,26.67303367925738,"12",50.848436,4.420326,50.848128,4.42514
29,0,17.58599546512111,"12",50.848128,4.42514,50.848423,4.428846
29,0,18.843041674234104,"12",50.848423,4.428846,50.846731,4.431215
29,0,15.621184748566682,"12",50.846731,4.431215,50.847956,4.436126
29,0,17.355385672005852,"12",50.847956,4.436126,50.850757,4.434245
29,0,20.447824469757222,"12",50.850757,4.434245,50.852876,4.437997
29,0,15.003369683291595,"12",50.852876,4.437997,50.855671,4.440572
29,0,13.629397861746959,"12",50.855671,4.440572,50.857103,4.441439
29,0,17.09045446890804,"12",50.857103,4.441439,50.8588,4.438702
29,1,15.264220760538821,"12",50.8588,4.438702,50.857665,4.442066
29,1,16.81082630659968,"12",50.84779,4.436351,50.846876,4.43052
29,1,22.698967106589766,"12",50.846876,4.43052,50.84845,4.428619
29,1,17.380840850439707,"12",50.84845,4.428619,50.848353,4.424614
29,1,17.52558621345646,"12",50.848353,4.424614,50.848607,4.42027
29,1,15.566243502913858,"12",50.848607,4.42027,50.848725,4.416464
29,1,20.451694349386525,"12",50.848054,4.408895,50.849234,4.40154
29,1,25.185433969152136,"12",50.849234,4.40154,50.850187,4.398644
29,1,16.203881286917728,"12",50.851141,4.395961,50.852877,4.391929
29,1,11.824953272990733,"12",50.852877,4.391929,50.852527,4.388052
29,1,11.232660410532334,"12",50.852527,4.388052,50.85153,4.384174
29,1,15.264579212327622,"12",50.847808,4.381205,50.84913,4.377145
29,1,10.402832709023675,"12",50.84913,4.377145,50.849814,4.374063
29,1,13.728148423185644,"12",50.849814,4.374063,50.849697,4.369619
29,1,7.128739486833835,"12",50.846496,4.359381,50.845894,4.35701
33,0,11.06245924666242,"12",50.851142,4.34437,50.848383,4.3467
33,0,14.86016408233253,"12",50.848383,4.3467,50.845686,4.346176
33,0,14.922178220574622,"12",50.845686,4.346176,50.842882,4.350791
33,0,12.745776686044417,"12",50.842882,4.350791,50.841246,4.351814
33,0,14.194502437998526,"12",50.841246,4.351814,50.841413,4.353383
33,0,15.133749010372004,"12",50.841413,4.353383,50.839898,4.355875
33,0,17.737929328501092,"12",50.839898,4.355875,50.841545,4.358548
33,0,12.748788556192476,"12",50.841545,4.358548,50.838945,4.361604
33,0,22.964314075115436,"12",50.838945,4.361604,50.83615,4.355323
33,1,20.98249446846648,"12",50.83615,4.355323,50.838003,4.353594
33,1,11.377447940777841,"12",50.838003,4.353594,50.839354,4.355459
33,1,16.188986887169442,"12",50.839354,4.355459,50.842189,4.354148
33,1,15.61232639416502,"12",50.842189,4.354148,50.845003,4.351728
33,1,14.405579209578596,"12",50.845003,4.351728,50.846598,4.348295
33,1,14.43169603458878,"12",50.846598,4.348295,50.84775,4.345878
33,1,15.823605443257055,"12",50.84775,4.345878,50.849372,4.347381
33,1,17.496721705459258,"12",50.849372,4.347381,50.851241,4.344952
34,0,11.905201646695145,"12",50.839664,4.364656,50.840303,4.367119
34,0,13.972927315335177,"12",50.840303,4.367119,50.839842,4.369371
34,0,15.602391107451627,"12",50.839842,4.369371,50.838936,4.372733
34,0,11.555856316481089,"12",50.838936,4.372733,50.835925,4.372486
34,0,18.9174823094812,"12",50.835925,4.372486,50.835745,4.37717
34,0,10.556955550694878,"12",50.835745,4.37717,50.835493,4.380861
34,0,18.122906354838047,"12",50.835493,4.380861,50.833227,4.385801
34,0,17.48240578434107,"12",50.833227,4.385801,50.83088,4.38932
34,0,9.225969875769614,"12",50.83088,4.38932,50.828191,4.393776
34,0,13.49344328729796,"12",50.828191,4.393776,50.826393,4.396727
34,0,13.619950258070023,"12",50.826393,4.396727,50.824135,4.400458
34,0,21.4871327602288,"12",50.824135,4.400458,50.821725,4.405707
34,0,10.350919997934932,"12",50.821725,4.405707,50.820617,4.409552
34,0,21.063334875349657,"12",50.820617,4.409552,50.819105,4.414816
34,0,19.442510882627328,"12",50.819105,4.414816,50.817395,4.421282
34,0,13.39887169821516,"12",50.817395,4.421282,50.816646,4.425399
34,0,13.743156967989183,"12",50.816646,4.425399,50.81597,4.429216
34,0,18.27204135813009,"12",50.81597,4.429216,50.816381,4.434921
34,0,17.296985281209132,"12",50.816381,4.434921,50.818214,4.436513
34,1,20.006875639478718,"12",50.818214,4.436513,50.81639,4.434396
34,1,16.319482779509514,"12",50.81639,4.434396,50.816078,4.428918
34,1,13.052391426145759,"12",50.816078,4.428918,50.816872,4.424406
34,1,17.859910148981363,"12",50.816872,4.424406,50.817791,4.41971
34,1,18.452749490554908,"12",50.817791,4.41971,50.819006,4.415298
34,1,19.27666006124249,"12",50.819006,4.415298,50.821065,4.408234
34,1,21.860326611679405,"12",50.821065,4.408234,50.821817,4.40557
34,1,14.876422627040572,"12",50.821817,4.40557,50.823982,4.400869
34,1,17.422755446183665,"12",50.823982,4.400869,50.825898,4.397734
34,1,13.681011270726803,"12",50.825898,4.397734,50.828506,4.39335
34,1,12.792575231428335,"12",50.828506,4.39335,50.829963,4.390938
34,1,15.521944116979656,"12",50.829963,4.390938,50.833029,4.386241
34,1,18.10610882109833,"12",50.833029,4.386241,50.835844,4.379697
34,1,17.12447575296731,"12",50.835844,4.379697,50.835862,4.3748
34,1,8.956931660085136,"12",50.835862,4.3748,50.836428,4.370853
34,1,14.475991938007335,"12",50.836428,4.370853,50.838181,4.372827
34,1,16.02135348843842,"12",50.838181,4.372827,50.839925,4.369258
34,1,17.69808872695351,"12",50.839925,4.369258,50.840537,4.366324
34,1,14.777956752090775,"12",50.840537,4.366324,50.838892,4.363073
36,0,19.672140954410658,"12",50.842046,4.383774,50.838755,4.385732
36,0,17.56730702767424,"12",50.838755,4.385732,50.837065,4.38664
36,0,18.689897985158623,"12",50.837065,4.38664,50.83435,4.388044
36,0,14.647415836296817,"12",50.83435,4.388044,50.830979,4.390583
36,0,15.747847741698436,"12",50.830979,4.390583,50.832776,4.395098
36,0,17.477336241036916,"12",50.832776,4.395098,50.832262,4.398902
36,0,14.290186869728556,"12",50.832262,4.398902,50.832846,4.401926
36,0,12.36746599821681,"12",50.832846,4.401926,50.831532,4.404636
36,0,14.606474164140444,"12",50.831532,4.404636,50.828736,4.407927
36,0,17.352321681725716,"12",50.828736,4.407927,50.826613,4.411843
36,0,15.046279899603414,"12",50.826613,4.411843,50.824949,4.414481
36,0,16.153404069975057,"12",50.824949,4.414481,50.827185,4.418216
36,0,16.253588951953,"12",50.827185,4.418216,50.830501,4.418486
36,0,23.243560874598764,"12",50.830501,4.418486,50.833278,4.423319
36,0,16.406889622412887,"12",50.833278,4.423319,50.834526,4.427011
36,0,13.395554090955716,"12",50.834526,4.427011,50.831884,4.432601
36,0,12.08228618924977,"12",50.831884,4.432601,50.831355,4.438022
36,0,22.694891105324114,"12",50.831355,4.438022,50.831505,4.443601
36,0,21.397465793884592,"12",50.831505,4.443601,50.832914,4.446811
36,0,16.20880052929388,"12",50.832914,4.446811,50.831355,4.452487
36,0,16.682682318122332,"12",50.831355,4.452487,50.828404,4.456072
36,0,18.219904173224535,"12",50.828404,4.456072,50.825859,4.457146
36,0,17.73955273545412,"12",50.825859,4.457146,50.828371,4.463041
36,0,21.65354396748567,"12",50.828371,4.463041,50.832614,4.463859
36,0,20.935929186029124,"12",50.832614,4.463859,50.836926,4.467474
36,0,14.620267393913627,"12",50.836926,4.467474,50.840858,4.462754
36,0,16.307968175365986,"12",50.840858,4.462754,50.841346,4.459774
36,0,25.381387975230663,"12",50.841346,4.459774,50.842247,4.456538
36,0,27.36363108617383,"12",50.842247,4.456538,50.842081,4.450887
37,0,15.979767992107805,"12",50.821413,4.341859,50.818572,4.340952
37,0,16.78767179960345,"12",50.818572,4.340952,50.816262,4.339974
37,0,16.587838945773438,"12",50.816262,4.339974,50.814015,4.33906
37,0,14.349437325879402,"12",50.814015,4.33906,50.809923,4.339828
37,0,15.36764745697848,"12",50.809923,4.339828,50.805949,4.340894
37,0,10.364831725925438,"12",50.805949,4.340894,50.803597,4.342061
37,0,20.598559974452122,"12",50.803597,4.342061,50.803912,4.349486
37,0,14.21363807136334,"12",50.803912,4.349486,50.804317,4.354863
37,0,10.666226878900236,"12",50.804317,4.354863,50.804084,4.358041
37,0,8.502221391729348,"12",50.804084,4.358041,50.803621,4.358749
37,0,25.178263493201825,"12",50.803621,4.358749,50.799526,4.35773
37,0,22.288387116249595,"12",50.799526,4.35773,50.796415,4.356709
37,0,15.77351168597412,"12",50.796415,4.356709,50.794483,4.362255
37,0,11.673327419905439,"12",50.794483,4.362255,50.793728,4.363929
37,0,21.397329112605505,"12",50.793728,4.363929,50.792217,4.359036
37,0,19.087206668422287,"12",50.792217,4.359036,50.789619,4.359547
37,0,26.006395431699712,"12",50.789619,4.359547,50.782373,4.35684
37,0,29.17869231077398,"12",50.782373,4.35684,50.77804,4.354289
37,0,20.65787935237486,"12",50.77804,4.354289,50.780341,4.349113
37,0,25.724065387893365,"12",50.780341,4.349113,50.782155,4.341157
37,0,25.7983112783591,"12",50.782155,4.341157,50.779458,4.338791
37,0,17.665971641419283,"12",50.779458,4.338791,50.776272,4.342435
37,0,20.429416352641997,"12",50.776272,4.342435,50.774085,4.338772
37,1,18.42582312524951,"12",50.776788,4.33909,50.77961,4.338295
37,1,16.051649633203215,"12",50.77961,4.338295,50.782011,4.341228
37,1,30.425556523382124,"12",50.782011,4.341228,50.780305,4.349198
37,1,24.191347031464655,"12",50.780305,4.349198,50.778337,4.354473
37,1,24.912537584175084,"12",50.778337,4.354473,50.782621,4.35701
37,1,27.893281306155966,"12",50.782621,4.35701,50.78918,4.359647
37,1,18.834735660422194,"12",50.78918,4.359647,50.792505,4.359958
37,1,14.230626011420773,"12",50.792505,4.359958,50.793908,4.364326
37,1,11.43149705490308,"12",50.793908,4.364326,50.794411,4.361518
37,1,19.796644067018928,"12",50.794411,4.361518,50.796829,4.35651
37,1,23.574278565087663,"12",50.796829,4.35651,50.799553,4.358567
37,1,13.309371976140918,"12",50.799553,4.358567,50.80305,4.358807
37,1,10.849514640890783,"12",50.80305,4.358807,50.804353,4.356523
37,1,22.985214352341018,"12",50.804353,4.356523,50.803921,4.349047
37,1,19.47865389314594,"12",50.803921,4.349047,50.803139,4.342194
37,1,9.32365632067187,"12",50.803139,4.342194,50.806433,4.34079
37,1,18.95969998989613,"12",50.806433,4.34079,50.81049,4.340145
37,1,10.646425768398585,"12",50.81049,4.340145,50.814107,4.339161
37,1,15.435684134540528,"12",50.814107,4.339161,50.816405,4.340144
37,1,17.428209157517948,"12",50.816405,4.340144,50.818968,4.341236
37,1,9.403948966927508,"12",50.818968,4.341236,50.821665,4.341617
38,0,12.319941326818197,"12",50.845966,4.358089,50.844123,4.359055
38,0,22.567959076905193,"12",50.844123,4.359055,50.842487,4.35897
38,0,13.743808373890607,"12",50.842487,4.35897,50.840303,4.367119
38,0,14.018315339632622,"12",50.840303,4.367119,50.839842,4.369371
38,0,15.618601481012186,"12",50.839842,4.369371,50.838936,4.372733
38,0,11.942012731332765,"12",50.838936,4.372733,50.835179,4.372173
38,0,15.37911835203252,"12",50.835179,4.372173,50.83294,4.374842
38,0,14.461221095308424,"12",50.83294,4.374842,50.830855,4.373536
38,0,12.387264359938074,"12",50.830855,4.373536,50.828059,4.371676
38,0,13.329731735632325,"12",50.828059,4.371676,50.825678,4.369486
38,0,11.11383268908426,"12",50.825678,4.369486,50.823578,4.367622
38,0,17.1422306111295,"12",50.823578,4.367622,50.819645,4.36624
38,0,14.11610920379092,"12",50.819645,4.36624,50.817394,4.366481
38,0,11.492696184838204,"12",50.817394,4.366481,50.815338,4.367106
38,0,12.891272231795833,"12",50.815338,4.367106,50.812034,4.367336
38,0,21.679003815302018,"12",50.812034,4.367336,50.811096,4.362452
38,0,12.580239405460647,"12",50.811096,4.362452,50.809738,4.365162
38,0,21.059872070210947,"12",50.809738,4.365162,50.806484,4.366326
38,0,14.16194803350844,"12",50.806484,4.366326,50.803796,4.361786
38,0,17.875274944589737,"12",50.803796,4.361786,50.804353,4.356523
38,0,22.964870494638415,"12",50.804353,4.356523,50.803921,4.349047
38,0,22.338549443596406,"12",50.803921,4.349047,50.803083,4.341826
38,1,45.694200551742625,"12",50.803083,4.341826,50.803912,4.349486
38,1,16.486552819495447,"12",50.803912,4.349486,50.804317,4.354863
38,1,10.480471363968517,"12",50.804317,4.354863,50.804084,4.358041
38,1,15.473835187742077,"12",50.804084,4.358041,50.803733,4.361942
38,1,14.284796059877737,"12",50.803733,4.361942,50.80634,4.366482
38,1,20.077114628147005,"12",50.80634,4.366482,50.810053,4.364538
38,1,12.583432558091449,"12",50.810053,4.364538,50.811069,4.362608
38,1,19.324341824132944,"12",50.811069,4.362608,50.811977,4.367858
38,1,13.432995511191796,"12",50.811977,4.367858,50.81604,4.367006
38,1,20.628961438520147,"12",50.81604,4.367006,50.821452,4.366581
38,1,13.735869183936567,"12",50.821452,4.366581,50.823501,4.367848
38,1,15.364184002120675,"12",50.823501,4.367848,50.825848,4.369774
38,1,15.756520031325499,"12",50.825848,4.369774,50.828284,4.372031
38,1,12.633823717559222,"12",50.828284,4.372031,50.830576,4.373493
38,1,15.004096300232932,"12",50.830576,4.373493,50.833192,4.374799
38,1,16.00904358857185,"12",50.833192,4.374799,50.836428,4.370853
38,1,17.62412637239899,"12",50.836428,4.370853,50.838181,4.372827
38,1,19.864432172469133,"12",50.838181,4.372827,50.839925,4.369258
38,1,15.034236106436877,"12",50.839925,4.369258,50.840537,4.366324
38,1,10.1184513284592,"12",50.840537,4.366324,50.841633,4.364862
38,1,27.729131019692893,"12",50.841633,4.364862,50.842748,4.358813
38,1,16.74913625381305,"12",50.842748,4.358813,50.846406,4.357819
