Line,Variance,From,To,Speed,Time
1,0,8142,8152,30.509905576628253,1.630941421013E12
1,0,8142,8152,29.86918020352701,1.630942628839E12
1,0,8142,8152,29.161388460351795,1.630943167983E12
1,0,8142,8152,30.362881696249353,1.630943741024E12
1,0,8142,8152,29.393562231759713,1.630944382166E12
1,0,8142,8152,30.014786350572482,1.630945625949E12
1,0,8142,8152,30.161819052178128,1.630946252756E12
1,0,8142,8152,29.965776791376083,1.630946952371E12
1,0,8142,8152,30.460739666425003,1.630947435609E12
1,0,8142,8152,30.112328548898464,1.630948071222E12
1,0,8142,8152,29.965776791376083,1.630948718201E12
1,0,8142,8152,30.210989643268178,1.630949322475E12
1,0,8142,8152,30.060609723127868,1.630949865519E12
1,0,8142,8152,29.820644611671213,1.63095059615E12
1,0,8142,8152,29.44025791982063,1.63095123657E12
1,0,8142,8152,29.44025791982063,1.630951937303E12
1,0,8142,8152,29.582165325988345,1.630952567378E12
1,0,8142,8152,30.11280825845924,1.63095348295E12
1,0,8142,8152,30.662836193751474,1.630954045956E12
1,0,8142,8152,29.965776791376083,1.630954580087E12
1,0,8142,8152,29.487102208910578,1.630955084726E12
1,0,8142,8152,30.36044330228081,1.630955805434E12
1,0,8142,8152,29.96625184292718,1.630956279863E12
1,0,8142,8152,30.310785414194598,1.630956957559E12
1,0,8142,8152,61.736272780717336,1.630957523433E12
1,0,8142,8152,31.499820023996858,1.630958115725E12
1,0,8142,8152,29.393562231759713,1.630958674734E12
1,0,8142,8152,29.44025791982063,1.630959299688E12
1,0,8142,8152,30.261289702868904,1.630959930786E12
1,0,8142,8152,31.28709613347463,1.630960516213E12
1,0,8142,8152,30.113287983304446,1.630961095495E12
1,0,8142,8152,29.77273543448477,1.630961722701E12
1,0,8142,8152,30.36044330228081,1.630962284985E12
1,0,8142,8152,30.165669783920134,1.630962910656E12
1,0,8142,8152,31.445845186405208,1.630966491855E12
1,0,8142,8152,30.714154331118134,1.630967756316E12
1,0,8142,8152,30.97131340935908,1.630985410551E12
1,0,8142,8152,29.253906987541647,1.630988052637E12
1,0,8142,8152,30.510890513776626,1.630988710366E12
1,0,8142,8152,30.014786350572482,1.630989309726E12
1,0,8142,8152,54.61230787010295,1.63098987171E12
1,0,8142,8152,29.965776791376083,1.630990662152E12
1,0,8142,8152,59.35382296605656,1.630991138936E12
1,0,8142,8152,29.42376015690675,1.630991784617E12
1,0,8142,8152,29.534095809506006,1.630992526894E12
1,0,8142,8152,56.278953166403774,1.6309930473E12
1,0,8142,8152,29.628998228756895,1.630993658334E12
1,0,8142,8152,28.398203178991068,1.630994303059E12
1,0,8142,8152,57.68206286237423,1.630994859107E12
1,0,8142,8152,30.014309758963503,1.630995557697E12
1,0,8142,8152,55.10104066462625,1.630996133714E12
1,0,8142,8152,28.662600837023163,1.630996726524E12
1,0,8142,8152,29.534095809506006,1.630997364907E12
1,0,8142,8152,30.764643078024857,1.630997966321E12
1,0,8142,8152,29.393562231759713,1.630998604694E12
1,0,8152,8161,47.396561739540005,1.630920458213E12
1,0,8152,8161,47.71116554721455,1.630920872026E12
1,0,8152,8161,48.0934811699484,1.630925777521E12
1,0,8152,8161,31.837129840546705,1.630926180374E12
1,0,8152,8161,48.89024923480543,1.630928405781E12
1,0,8152,8161,46.20613444349211,1.630929469541E12
1,0,8152,8161,48.171756821445676,1.630932483745E12
1,0,8152,8161,47.54959836194677,1.630937619122E12
1,0,8152,8161,45.146839342595236,1.630938579354E12
1,0,8152,8161,47.24598578985258,1.630942723151E12
1,0,8152,8161,48.014695825049714,1.630943230858E12
1,0,8152,8161,45.14751450619131,1.630943840968E12
1,0,8152,8161,48.56855111168314,1.630945719443E12
1,0,8152,8161,48.72847596603933,1.630947045968E12
1,0,8152,8161,48.0927150207892,1.630947498382E12
1,0,8152,8161,10.578166171441389,1.63095285277E12
1,0,8152,8161,31.5985346451748,1.630952285979E12
1,0,8152,8161,31.395779818421964,1.630957053716E12
1,0,8152,8161,48.17252549107215,1.63095761713E12
1,0,8152,8161,48.64838210648447,1.630958208296E12
1,0,8152,8161,48.40889630069112,1.630965439469E12
1,0,8152,8161,31.871413188066136,1.630967851038E12
1,0,8152,8161,32.75635558738323,1.630985564155E12
1,0,8152,8161,32.575738610613556,1.630988145311E12
1,0,8152,8161,49.21703973002495,1.630989371065E12
1,0,8152,8161,48.25028768699656,1.630989964691E12
1,0,8152,8161,46.427128027681675,1.63099123673E12
1,0,8152,8161,45.636861120769154,1.630993144992E12
1,0,8152,8161,31.49666663188975,1.630993754183E12
1,0,8152,8161,45.49518513495186,1.630994369416E12
1,0,8152,8161,45.70733849112024,1.630998670743E12
1,1,8161,8151,50.54425358200593,1.630915491304E12
1,1,8161,8151,32.79915645127779,1.630916164506E12
1,1,8161,8151,34.18154535710806,1.630917141933E12
1,1,8161,8151,49.96908711066093,1.630917960636E12
1,1,8161,8151,49.09647161273268,1.630918437517E12
1,1,8161,8151,49.890127046330825,1.630919349913E12
1,1,8161,8151,32.213845667234644,1.630918939489E12
1,1,8161,8151,49.3296689217693,1.630922926737E12
1,1,8161,8151,48.70715971675846,1.630923365022E12
1,1,8161,8151,49.48895402605139,1.630923849389E12
1,1,8161,8151,33.54989905000744,1.630924450799E12
1,1,8161,8151,47.80085995457986,1.630924829483E12
1,1,8161,8151,48.2508604089617,1.630925651157E12
1,1,8161,8151,33.47697299360626,1.630926117601E12
1,1,8161,8151,33.51179561207052,1.630926526498E12
1,1,8161,8151,49.41072960030048,1.630926989763E12
1,1,8161,8151,32.79983793554822,1.630927493173E12
1,1,8161,8151,32.69522192075886,1.63092978883E12
1,1,8161,8151,48.630636292223095,1.630931463412E12
1,1,8161,8151,50.87820159535896,1.630931936612E12
1,1,8161,8151,33.224384391968684,1.630932356869E12
1,1,8161,8151,31.983455401914608,1.63093344806E12
1,1,8161,8151,23.975205030071077,1.63093415791E12
1,1,8161,8151,49.172937530175844,1.630934705864E12
1,1,8161,8151,47.50740016250865,1.630935030376E12
1,1,8161,8151,48.86093133385952,1.630936467908E12
1,1,8161,8151,49.56820472564566,1.630937940975E12
1,1,8161,8151,48.90482814169984,1.630938231594E12
1,1,8161,8151,47.21540325113281,1.630938579354E12
1,1,8161,8151,33.33136408264097,1.630938896496E12
1,1,8161,8151,32.08323307048208,1.630939476913E12
1,1,8161,8151,48.7846781420934,1.630940593504E12
1,1,8161,8151,32.66004758456605,1.630941139407E12
1,1,8161,8151,49.09494472002364,1.630941804916E12
1,1,8161,8151,49.41072960030048,1.630942723151E12
1,1,8161,8151,32.90478264947734,1.630943040084E12
1,1,8161,8151,48.857906872378955,1.630943678769E12
1,1,8161,8151,48.630636292223095,1.630943391117E12
1,1,8161,8151,98.50389367278174,1.630943999794E12
1,1,8161,8151,49.696943176452066,1.630944575195E12
1,1,8161,8151,32.729793498092555,1.63094527778E12
1,1,8161,8151,47.5797097517971,1.630944894179E12
1,1,8161,8151,50.49494290375204,1.630945972788E12
1,1,8161,8151,33.295861807137435,1.630946475072E12
1,1,8161,8151,49.016437930820345,1.630946697082E12
1,1,8161,8151,32.86984060883054,1.630947204691E12
1,1,8161,8151,48.024075566980514,1.630947373554E12
1,1,8161,8151,49.173703392206335,1.630947977216E12
1,1,8161,8151,49.64849037614795,1.630947689466E12
1,1,8161,8151,49.970668861384574,1.630948328559E12
1,1,8161,8151,96.95512836260903,1.630948623376E12
1,1,8161,8151,32.5721059310231,1.630948973138E12
1,1,8161,8151,32.9883269946086,1.630949259907E12
1,1,8161,8151,49.25194683639087,1.63095101313E12
1,1,8161,8151,97.87788077006543,1.630953357406E12
1,1,8161,8151,33.25973432216335,1.630954611934E12
1,1,8161,8151,50.21545949040939,1.630957586307E12
1,1,8161,8151,50.79471016940972,1.630958769557E12
1,1,8161,8151,50.54425358200593,1.630962973121E12
1,1,8161,8151,49.48895402605139,1.630986119075E12
1,1,8161,8151,32.86984060883054,1.630988020483E12
1,1,8161,8151,49.88933870585447,1.630988584821E12
1,1,8161,8151,48.249385659270125,1.630989181929E12
1,1,8161,8151,93.70353178607468,1.630990409116E12
1,1,8161,8151,49.80905863978418,1.630991655554E12
1,1,8161,8151,48.32619237127289,1.630991397706E12
1,1,8161,8151,98.18836261856633,1.630992008125E12
1,1,8161,8151,48.70791113853749,1.630992623151E12
1,1,8161,8151,32.116521880658354,1.630993594537E12
1,1,8161,8151,48.250123022847106,1.630994138294E12
1,1,8161,8151,46.08581187598529,1.630994826337E12
1,1,8161,8151,48.401017920927174,1.630995015577E12
1,1,8161,8151,47.43317208016587,1.630995397129E12
1,1,8161,8151,50.050677700099875,1.630996002331E12
1,1,8161,8151,32.18855698060886,1.630996365246E12
1,1,8161,8151,97.25977450557576,1.630996660576E12
1,1,8161,8151,92.30906060871854,1.630996949047E12
1,1,8161,8151,98.81836619718311,1.630997871598E12
1,1,8161,8151,49.21739699761493,1.630998189865E12
1,1,8151,8141,30.138259468433134,1.630914948365E12
1,1,8151,8141,55.810144971216744,1.630915559812E12
1,1,8151,8141,27.90549301505493,1.630915268784E12
1,1,8151,8141,58.710361445783136,1.630916196046E12
1,1,8151,8141,29.16561348243818,1.630915907062E12
1,1,8151,8141,56.527407045607184,1.630916607806E12
1,1,8151,8141,28.70312650163533,1.630916890435E12
1,1,8151,8141,29.308254063721687,1.630917205114E12
1,1,8151,8141,29.307790193409517,1.630917612674E12
1,1,8151,8141,29.96754867213672,1.6309180555E12
1,1,8151,8141,29.213005821382932,1.630918500904E12
1,1,8151,8141,29.07265790589233,1.630919413606E12
1,1,8151,8141,28.932747925813665,1.63091900349E12
1,1,8151,8141,29.938962004850445,1.630919854037E12
1,1,8151,8141,29.54675687319494,1.630920296109E12
1,1,8151,8141,29.264714342157255,1.630920872026E12
1,1,8151,8141,29.212544961191394,1.630921181691E12
1,1,8151,8141,29.16515411633145,1.6309216593E12
1,1,8151,8141,29.259627721771007,1.63092235492E12
1,1,8151,8141,30.648561686914498,1.630922540781E12
1,1,8151,8141,30.18837607394969,1.630923019513E12
1,1,8151,8141,29.402724761027663,1.630923428E12
1,1,8151,8141,28.298257839721256,1.630923914825E12
1,1,8151,8141,29.118832557554413,1.630924514391E12
1,1,8151,8141,29.45089145129225,1.630924892358E12
1,1,8151,8141,29.67317479648741,1.630925240572E12
1,1,8151,8141,29.118832557554413,1.630925714749E12
1,1,8151,8141,29.498746276265273,1.630926180374E12
1,1,8151,8141,57.96240022537327,1.630926558445E12
1,1,8151,8141,29.308254063721687,1.63092708387E12
1,1,8151,8141,60.076073062323594,1.630927555331E12
1,1,8151,8141,28.432521074208854,1.630927967499E12
1,1,8151,8141,58.900846109803425,1.63092837547E12
1,1,8151,8141,29.741327636883447,1.63092881959E12
1,1,8151,8141,27.77948333283327,1.630929371642E12
1,1,8151,8141,28.79507363117546,1.630929853137E12
1,1,8151,8141,29.646095963881468,1.630930195569E12
1,1,8151,8141,30.038036531161797,1.630930765235E12
1,1,8151,8141,29.213466696115866,1.630931084832E12
1,1,8151,8141,30.132864674868195,1.630931556711E12
1,1,8151,8141,28.612206804907448,1.63093200133E12
1,1,8151,8141,29.307790193409517,1.630932453331E12
1,1,8151,8141,56.8641690210048,1.63093286601E12
1,1,8151,8141,29.40319164139289,1.630933511037E12
1,1,8151,8141,29.938962004850445,1.630933217554E12
1,1,8151,8141,29.542985688986743,1.630934220589E12
1,1,8151,8141,29.26009006873667,1.630933994067E12
1,1,8151,8141,28.210310786106035,1.630934480783E12
1,1,8151,8141,56.15711772911992,1.630934771607E12
1,1,8151,8141,29.355180722891568,1.630935093456E12
1,1,8151,8141,28.702681588492425,1.630935441318E12
1,1,8151,8141,29.644197550628355,1.630935820618E12
1,1,8151,8141,28.65737278692584,1.630936532524E12
1,1,8151,8141,29.16561348243818,1.630937619122E12
1,1,8151,8141,27.649651341625482,1.630938007946E12
1,1,8151,8141,57.77251965555973,1.630938294162E12
1,1,8151,8141,29.16561348243818,1.630938642844E12
1,1,8151,8141,28.886259827779863,1.6309389606E12
1,1,8151,8141,28.56674225945296,1.630939541734E12
1,1,8151,8141,29.26009006873667,1.630939378505E12
1,1,8151,8141,29.16561348243818,1.630939828256E12
1,1,8151,8141,29.355180722891568,1.630940020566E12
1,1,8151,8141,28.932747925813665,1.630940657505E12
1,1,8151,8141,29.355646094579814,1.63094046458E12
1,1,8151,8141,29.355646094579814,1.630941202486E12
1,1,8151,8141,28.934104190755964,1.630941042737E12
1,1,8151,8141,29.40319164139289,1.630941580246E12
1,1,8151,8141,27.35353344363035,1.630941872612E12
1,1,8151,8141,19.422939677145287,1.630942314057E12
1,1,8151,8141,27.905913557176447,1.630942789507E12
1,1,8151,8141,29.26055243031414,1.630942472574E12
1,1,8151,8141,29.355646094579814,1.630943103163E12
1,1,8151,8141,29.74419404063931,1.630943741024E12
1,1,8151,8141,28.47712110726644,1.630943456142E12
1,1,8151,8141,29.02526451087042,1.630944063591E12
1,1,8151,8141,28.210310786106035,1.630944351035E12
1,1,8151,8141,58.52110486062828,1.630944639401E12
1,1,8151,8141,29.45089145129225,1.630945340655E12
1,1,8151,8141,29.307790193409517,1.630944957361E12
1,1,8151,8141,30.289606438315836,1.630946033922E12
1,1,8151,8141,58.519255443542015,1.630946536924E12
1,1,8151,8141,28.932747925813665,1.630946761083E12
1,1,8151,8141,25.98036871790555,1.630947275965E12
1,1,8151,8141,58.14440292649229,1.630947435609E12
1,1,8151,8141,59.094456677836284,1.630948039784E12
1,1,8151,8141,29.59539700805524,1.630947752034E12
1,1,8151,8141,28.254215874759687,1.630948394097E12
1,1,8151,8141,29.166072863015643,1.630948686865E12
1,1,8151,8141,29.38266292188318,1.630949036159E12
1,1,8151,8141,29.59539700805524,1.630949322475E12
1,1,8151,8141,28.122908693275015,1.630949643812E12
1,1,8151,8141,59.28934426229508,1.630950022699E12
1,1,8151,8141,29.741805332476712,1.63095107539E12
1,1,8151,8141,29.824678274034827,1.630950532763E12
1,1,8151,8141,29.938477955085613,1.630952379165E12
1,1,8151,8141,29.644197550628355,1.630952535327E12
1,1,8151,8141,29.421879021879022,1.630953452127E12
1,1,8151,8141,19.82765791136191,1.630954077701E12
1,1,8151,8141,28.794178108818365,1.630954676243E12
1,1,8151,8141,29.988417438621497,1.630955240787E12
1,1,8151,8141,29.790611023520707,1.630955836667E12
1,1,8151,8141,30.44248113502228,1.63095643531E12
1,1,8151,8141,29.498746276265273,1.63095764908E12
1,1,8151,8141,61.50683584667509,1.630958238402E12
1,1,8151,8141,29.025719480845197,1.630958833353E12
1,1,8151,8141,29.025719480845197,1.630959458922E12
1,1,8151,8141,29.692683161489988,1.630960054692E12
1,1,8151,8141,30.545425753026954,1.630960637354E12
1,1,8151,8141,29.26055243031414,1.630961254524E12
1,1,8151,8141,57.224413609814896,1.63096303661E12
1,1,8151,8141,30.088308987212194,1.630963972971E12
1,1,8151,8141,30.238659633881483,1.630965191349E12
1,1,8151,8141,30.44248113502228,1.630966340812E12
1,1,8151,8141,29.79013175887643,1.630984757425E12
1,1,8151,8141,20.249601399748485,1.6309856556E12
1,1,8151,8141,28.978932377658495,1.630986182974E12
1,1,8151,8141,60.883961333596375,1.630986828621E12
1,1,8151,8141,29.118832557554413,1.630988084075E12
1,1,8151,8141,29.59539700805524,1.630987733245E12
1,1,8151,8141,29.118832557554413,1.630988648413E12
1,1,8151,8141,29.987931788369043,1.630988332707E12
1,1,8151,8141,28.567182968219687,1.630989246749E12
1,1,8151,8141,61.50683584667509,1.630988991357E12
1,1,8151,8141,29.02526451087042,1.630989588363E12
1,1,8151,8141,29.644197550628355,1.630989934175E12
1,1,8151,8141,58.333064516129035,1.630990473015E12
1,1,8151,8141,29.307790193409517,1.630990216498E12
1,1,8151,8141,30.34072520522358,1.630990816574E12
1,1,8151,8141,19.175941593745147,1.630991138936E12
1,1,8151,8141,57.224413609814896,1.630991720375E12
1,1,8151,8141,28.65737278692584,1.630991462322E12
1,1,8151,8141,27.69224143087875,1.630992074993E12
1,1,8151,8141,28.210310786106035,1.630992363562E12
1,1,8151,8141,28.476683172884695,1.630992688177E12
1,1,8151,8141,29.02526451087042,1.630993658334E12
1,1,8151,8141,28.432521074208854,1.630993370174E12
1,1,8151,8141,28.387625325770355,1.630994236497E12
1,1,8151,8141,29.307790193409517,1.630993975064E12
1,1,8151,8141,29.355646094579814,1.630994889416E12
1,1,8151,8141,29.072201463246145,1.63099459337E12
1,1,8151,8141,28.657816296525578,1.630995111733E12
1,1,8151,8141,28.611764705882354,1.630995461848E12
1,1,8151,8141,28.34287113709764,1.630995782369E12
1,1,8151,8141,59.67915431223411,1.630996068381E12
1,1,8151,8141,28.035197577592733,1.630996431296E12
1,1,8151,8141,28.07855886455996,1.630996726524E12
1,1,8151,8141,27.991546868622738,1.630997046637E12
1,1,8151,8141,28.9322958657542,1.630997364907E12
1,1,8151,8141,29.547228338918142,1.630997647642E12
1,1,8151,8141,29.20609444497019,1.630997935E12
1,1,8151,8141,28.978932377658495,1.630998253764E12
1,1,8151,8141,28.74545623893943,1.630998574391E12
1,1,8141,8131,64.30817931576877,1.630914978881E12
1,1,8141,8131,61.818503701370275,1.630915623199E12
1,1,8141,8131,57.72018000529426,1.630915334425E12
1,1,8141,8131,65.18396332956884,1.630916260253E12
1,1,8141,8131,61.41032669921141,1.630915939018E12
1,1,8141,8131,60.837288030505,1.63091667191E12
1,1,8141,8131,60.64739477099944,1.630916922793E12
1,1,8141,8131,63.87905341622993,1.630917235835E12
1,1,8141,8131,30.46775966464834,1.630917677084E12
1,1,8141,8131,62.48776946346123,1.630918086905E12
1,1,8141,8131,63.883212344151815,1.630918563369E12
1,1,8141,8131,60.837288030505,1.630919478427E12
1,1,8141,8131,64.31028674422414,1.630919034005E12
1,1,8141,8131,60.454958257601426,1.630919886498E12
1,1,8141,8131,30.46728664358572,1.63092036052E12
1,1,8141,8131,64.52597244599347,1.630920933876E12
1,1,8141,8131,59.70090353198868,1.630921246818E12
1,1,8141,8131,61.03217018100391,1.630921691454E12
1,1,8141,8131,62.42217698326864,1.630922386358E12
1,1,8141,8131,61.818503701370275,1.630922572526E12
1,1,8141,8131,31.11015218769815,1.630923082593E12
1,1,8141,8131,60.64552056614851,1.630923493026E12
1,1,8141,8131,61.820451108870955,1.630923946569E12
1,1,8141,8131,61.42185915492957,1.630924546341E12
1,1,8141,8131,60.64364647713226,1.630924955438E12
1,1,8141,8131,32.28740375123395,1.630925301352E12
1,1,8141,8131,31.262798700057346,1.630925777521E12
1,1,8141,8131,63.03978156119497,1.63092624407E12
1,1,8141,8131,65.396840842442,1.630926618969E12
1,1,8141,8131,62.62536379882562,1.630927115206E12
1,1,8141,8131,60.64364647713226,1.630927617797E12
1,1,8141,8131,62.83188934780519,1.630927998732E12
1,1,8141,8131,62.62536379882562,1.630928437117E12
1,1,8141,8131,64.50476284390099,1.630928882987E12
1,1,8141,8131,60.265589779811435,1.630929404205E12
1,1,8141,8131,61.23212580735747,1.630929916423E12
1,1,8141,8131,61.418014521782666,1.63093025947E12
1,1,8141,8131,61.22639460876076,1.630930829237E12
1,1,8141,8131,61.62051056614436,1.630931116679E12
1,1,8141,8131,60.473587870943874,1.630931589162E12
1,1,8141,8131,60.82031860162399,1.630932066877E12
1,1,8141,8131,61.88868775426534,1.630932515454E12
1,1,8141,8131,61.22639460876076,1.630932931342E12
1,1,8141,8131,63.03978156119497,1.630933542167E12
1,1,8141,8131,58.60444364809173,1.63093325104E12
1,1,8141,8131,60.66239258114373,1.630934252939E12
1,1,8141,8131,61.03027211942155,1.630934026222E12
1,1,8141,8131,61.818503701370275,1.630934512528E12
1,1,8141,8131,57.72527356159547,1.630934835813E12
1,1,8141,8131,59.33268027210884,1.630935157867E12
1,1,8141,8131,65.18179825289798,1.63093550317E12
1,1,8141,8131,59.514417419785275,1.630935853592E12
1,1,8141,8131,61.818503701370275,1.630936595604E12
1,1,8141,8131,61.81655641655641,1.630937392915E12
1,1,8141,8131,61.4199367781916,1.630937651073E12
1,1,8141,8131,30.710929577464785,1.630938071846E12
1,1,8141,8131,62.01973326591238,1.630938355911E12
1,1,8141,8131,64.95096312967497,1.630938706339E12
1,1,8141,8131,31.11015218769815,1.63093902368E12
1,1,8141,8131,58.60444364809173,1.63093957522E12
1,1,8141,8131,58.606193818127515,1.63093941199E12
1,1,8141,8131,29.61977239110091,1.63093989451E12
1,1,8141,8131,63.66559823514143,1.630940083748E12
1,1,8141,8131,31.16103339314352,1.630940720482E12
1,1,8141,8131,60.454958257601426,1.630940497041E12
1,1,8141,8131,32.59198166478442,1.630941262698E12
1,1,8141,8131,64.64926371273265,1.630941105286E12
1,1,8141,8131,30.76099441971283,1.630941644042E12
1,1,8141,8131,31.165487231609703,1.63094193558E12
1,1,8141,8131,31.110645381188665,1.630942377136E12
1,1,8141,8131,31.571614273303513,1.630942851665E12
1,1,8141,8131,62.62736237434177,1.63094253463E12
1,1,8141,8131,59.70090353198868,1.630943167983E12
1,1,8141,8131,60.453095927546045,1.630943806562E12
1,1,8141,8131,64.74310976213255,1.630943486453E12
1,1,8141,8131,30.859674172851925,1.630944127183E12
1,1,8141,8131,61.42185915492957,1.630944414116E12
1,1,8141,8131,31.009376629533058,1.630944702686E12
1,1,8141,8131,31.262300670670502,1.630945403428E12
1,1,8141,8131,30.131406900152,1.63094502249E12
1,1,8141,8131,31.36472957422324,1.63094609649E12
1,1,8141,8131,60.64552056614851,1.630946600823E12
1,1,8141,8131,63.03978156119497,1.630946823856E12
1,1,8141,8131,29.850905827413634,1.630947341706E12
1,1,8141,8131,60.26373909839086,1.630947498382E12
1,1,8141,8131,30.275044739277995,1.630948136042E12
1,1,8141,8131,30.37109649462199,1.630947816649E12
1,1,8141,8131,62.62536379882562,1.630948457382E12
1,1,8141,8131,62.62536379882562,1.630948718201E12
1,1,8141,8131,31.00986663295619,1.630949099443E12
1,1,8141,8131,62.62936107742387,1.630949386476E12
1,1,8141,8131,31.675572198728084,1.630949705766E12
1,1,8141,8131,64.30817931576877,1.630950085062E12
1,1,8141,8131,30.03778240372252,1.630951140722E12
1,1,8141,8131,62.42416261093614,1.6309505642E12
1,1,8141,8131,31.624017403915875,1.63095244122E12
1,1,8141,8131,30.46775966464834,1.630952599737E12
1,1,8141,8131,63.66766375758361,1.63095348295E12
1,1,8141,8131,62.503691435487454,1.630954109098E12
1,1,8141,8131,60.83917410714285,1.630954708499E12
1,1,8141,8131,62.83390112704917,1.630955303662E12
1,1,8141,8131,61.818503701370275,1.630955900259E12
1,1,8141,8131,64.74310976213255,1.630956495727E12
1,1,8141,8131,31.416447610661965,1.630957711545E12
1,1,8141,8131,65.40555925876548,1.630958299433E12
1,1,8141,8131,62.01973326591238,1.630958895203E12
1,1,8141,8131,60.95444634259978,1.630959491117E12
1,1,8141,8131,31.676594783057848,1.630960116644E12
1,1,8141,8131,65.18396332956884,1.63096069859E12
1,1,8141,8131,64.31028674422414,1.630961285039E12
1,1,8141,8131,62.42614836493191,1.630963099587E12
1,1,8141,8131,64.52597244599347,1.630964003384E12
1,1,8141,8131,32.20844589604293,1.630966401741E12
1,1,8141,8131,63.933161752728445,1.630984818943E12
1,1,8141,8131,64.30817931576877,1.630985686116E12
1,1,8141,8131,61.03217018100391,1.630986215128E12
1,1,8141,8131,64.09603814874089,1.630986891496E12
1,1,8141,8131,64.52597244599347,1.630988114488E12
1,1,8141,8131,62.24201211582986,1.630987797133E12
1,1,8141,8131,62.62736237434177,1.630988710366E12
1,1,8141,8131,31.571614273303513,1.630988394865E12
1,1,8141,8131,63.66766375758361,1.630989277572E12
1,1,8141,8131,64.74310976213255,1.630989053925E12
1,1,8141,8131,61.820451108870955,1.630989620107E12
1,1,8141,8131,64.30817931576877,1.630989964691E12
1,1,8141,8131,62.01973326591238,1.630990536607E12
1,1,8141,8131,60.454958257601426,1.630990248959E12
1,1,8141,8131,30.084291211233918,1.630990881805E12
1,1,8141,8131,59.88673441362263,1.630991171705E12
1,1,8141,8131,57.48852823998124,1.630991784617E12
1,1,8141,8131,60.454958257601426,1.630991527142E12
1,1,8141,8131,63.03978156119497,1.630992106123E12
1,1,8141,8131,59.3308864433426,1.630992396638E12
1,1,8141,8131,59.3308864433426,1.630992751973E12
1,1,8141,8131,61.22639460876076,1.630993690386E12
1,1,8141,8131,62.21833169525378,1.630993435303E12
1,1,8141,8131,58.965427721522786,1.630994269778E12
1,1,8141,8131,64.52597244599347,1.630994039373E12
1,1,8141,8131,64.96171339666985,1.630994950346E12
1,1,8141,8131,59.88673441362263,1.630994657986E12
1,1,8141,8131,32.10044165276278,1.630995172867E12
1,1,8141,8131,30.084752414533185,1.630995527078E12
1,1,8141,8131,58.783501078360885,1.630995815753E12
1,1,8141,8131,57.20531700918232,1.630996133714E12
1,1,8141,8131,60.453095927546045,1.630996497141E12
1,1,8141,8131,61.81266221494267,1.630996758272E12
1,1,8141,8131,57.035731101229395,1.630997081044E12
1,1,8141,8131,61.62051056614436,1.630997426963E12
1,1,8141,8131,63.24497727931933,1.630997678671E12
1,1,8141,8131,64.30817931576877,1.630997996837E12
1,1,8141,8131,59.516222363752156,1.630998317663E12
1,1,8141,8131,64.76020196020195,1.630998604694E12
1,1,8131,8121,30.220229957473617,1.630915106373E12
1,1,8131,8121,44.895462132438965,1.630915717411E12
1,1,8131,8121,31.36742087365943,1.630915459559E12
1,1,8131,8121,30.252949585838625,1.630916387232E12
1,1,8131,8121,45.84738267435563,1.630916068246E12
1,1,8131,8121,30.74975799989316,1.630916795611E12
1,1,8131,8121,46.074179140318584,1.630917017515E12
1,1,8131,8121,30.285740142482823,1.63091736138E12
1,1,8131,8121,44.470218486356195,1.630917772113E12
1,1,8131,8121,30.416973335165242,1.630918212951E12
1,1,8131,8121,47.31568079439713,1.630918654506E12
1,1,8131,8121,30.450120614499134,1.630919572943E12
1,1,8131,8121,29.960375178272137,1.630919161393E12
1,1,8131,8121,30.318921253621284,1.630920011634E12
1,1,8131,8121,45.18445089881467,1.630920458213E12
1,1,8131,8121,31.26247664566587,1.63092105635E12
1,1,8131,8121,44.82483880011214,1.630921342872E12
1,1,8131,8121,44.824140670020405,1.630921786278E12
1,1,8131,8121,45.477184166864184,1.630922480363E12
1,1,8131,8121,44.68286911970191,1.630922671036E12
1,1,8131,8121,46.22514254509244,1.630923175166E12
1,1,8131,8121,43.03972842423246,1.630923591948E12
1,1,8131,8121,47.31490292140004,1.630924072012E12
1,1,8131,8121,45.998331415420026,1.630924639629E12
1,1,8131,8121,45.47359140464529,1.630925049346E12
1,1,8131,8121,47.71654812235762,1.630925393514E12
1,1,8131,8121,47.70310283100179,1.630925869685E12
1,1,8131,8121,30.98714011929628,1.630926336948E12
1,1,8131,8121,47.635201430037405,1.630926741338E12
1,1,8131,8121,46.845881893352434,1.630927207777E12
1,1,8131,8121,29.61417105696411,1.63092774642E12
1,1,8131,8121,46.07565438739734,1.630928124174E12
1,1,8131,8121,45.18516029767325,1.630928533067E12
1,1,8131,8121,46.58729948038914,1.630928977597E12
1,1,8131,8121,29.708937382579435,1.630929533541E12
1,1,8131,8121,30.986472868217056,1.630930041046E12
1,1,8131,8121,43.913814886020326,1.63093035798E12
1,1,8131,8121,45.258347879416895,1.630930956727E12
1,1,8131,8121,30.749429462797558,1.63093124202E12
1,1,8131,8121,45.47790278743442,1.630931682553E12
1,1,8131,8121,29.55608318356868,1.630932164252E12
1,1,8131,8121,45.62570110496362,1.630932609903E12
1,1,8131,8121,44.121165108079104,1.630933028419E12
1,1,8131,8121,44.681481711482334,1.630933641806E12
1,1,8131,8121,29.337352320567582,1.63093338109E12
1,1,8131,8121,29.78611303726856,1.630934381E12
1,1,8131,8121,44.26026297577855,1.630934125448E12
1,1,8131,8121,29.429449659488313,1.630934641657E12
1,1,8131,8121,44.247334112293224,1.630934933318E12
